114466535667,428602709,2023-11-17 11:24:38,2023-11-17 11:35:16,,,,,,Certified / licensed school librarian,Elementary school,Middle school or junior high school,,,Public library,,,,,,Public school,,,,,6,5,3,2,4,1,7,8,,American Association of School Librarians (AASL),American Library Association (ALA),,Your state school library association,,,,,,,,,,,,,,No,,Yes,"Yes, I purchased the book.","Yes, I use them in conjunction with other standards.",,,,,,,,"I own a copy of the book publication National School Library Standards for Learners, School Librarians, and School Libraries.",,,,I am using the downloadable framework for learners and materials from the AASL Standards web portal.,I use the AASL Standards Frameworks poster.,,Somewhat familiar,Good,,2,2,4,3,3,3,Describes completely,Describes completely,2,2,The standards are ideal.  They were thoughtfully planned out and are exactly what librarians are and should be doing,"They are difficult to locate standards.  Also, there needs to be marketing to schools that this is the way our libraries are run.  Too many believe we are just babysitters who read books.  Good work can be done, but I don't think anyone outside the library world knows or cares about these standards.  Schools who embrace them will have high achieving students.  ",3,3,Describes completely,3,2,4,Strongly agree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114466534416,428602709,2023-11-17 11:23:24,2023-11-17 11:32:11,,,,,,Certified / licensed school librarian,Elementary school,,,,,,,,,,,Private school,,,,8,1,2,3,4,5,7,6,,American Association of School Librarians (AASL),American Library Association (ALA),,Your state school library association,,,,,,National Council of Teachers of English (NCTE),,,Next Generation Science Standards (NGSS),,,,Association of Independent School Librarians (AISL),Yes,Very valuable,Yes,"Yes, I purchased the book.","Yes, I use them in conjunction with other standards.",,,,,,,,"I own a copy of the book publication National School Library Standards for Learners, School Librarians, and School Libraries.",,,,,I use the AASL Standards Frameworks poster.,,Very familiar,Excellent,,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Comprehensive and indexed,nothing to note,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Describes completely,Strongly agree,Strongly agree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Sometimes,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very well,Very well,Very well,Very well,Very well,Very well,Very well,Sometimes,Sometimes,Sometimes,All the time,All the time,All the time,All the time,All the time,All the time,All the time,All the time,All the time,All the time,Very helpful,Somewhat helpful,Very helpful,Somewhat helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,,"if you don't have one yet, a social media handle devoted just to this - or highlight more on AASL social media",monthly,,,,,,,,,,,Lack of time for collaboration,,,Invest time to study and implement the standards,,Advocate the importance of school library standards,,,,,Attend professional learning opportunities,,,,,AASL e-Learning,AASL Publications,,,,,,,,,,Excellent,,,45-54,Post-graduate degree,,State school librarian certification,Masters of Library Science from an ALA-accredited program,,,,,,,20-24 years,10-14 years,Florida,,,,,English,,No,White,,Employed full-time,,Prefer not to answer,
114466510396,428602709,2023-11-17 10:53:46,2023-11-17 11:21:05,,,,,,Certified / licensed school librarian,,,High school,,,,,,,,Public school,,,,,6,3,4,2,5,1,7,8,,,American Library Association (ALA),Your state library association,Your state school library association,,,International Society for Technology in Education (ISTE),,,National Council of Teachers of English (NCTE),,,,,,,,No,,Yes,"Yes, I purchased the book.","Yes, I use them in conjunction with other standards.",,,,,,,,"I own a copy of the book publication National School Library Standards for Learners, School Librarians, and School Libraries.",,,,,,,Very familiar,Fair,"The standards are incredibly long and complex -- to the point of almost being impossible to navigate. I really miss that the standards used to be much more concise and easy to browse and understand. As they are now, they are almost unusable.",5,3,Does not describe at all,Does not describe at all,Does not describe at all,Does not describe at all,3,Does not describe at all,Does not describe at all,3,"Although the text is very bloated, repetitive, and difficult to browse, I do think that the messaging in general covers the many roles of a librarian and is relevant to our practice.","They are incredibly bloated, wordy, complex, and long.",Does not describe at all,3,Does not describe at all,3,Does not describe at all,Does not describe at all,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rarely,Rarely,Rarely,All the time,All the time,All the time,All the time,All the time,All the time,Rarely,Rarely,Rarely,Rarely,Somewhat helpful,Very helpful,Not sure,Not helpful at all,Somewhat helpful,Not helpful at all,Somewhat helpful,Not helpful at all,Very helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,,"Please work to return the standards to a more concise, practical format that can easily be read, understood, implemented, and shared when advocating for the library.","I have occasionally cited specific parts of them when advocating for information literacy, the inclusion of diverse texts, or the role of a librarian to stakeholders like our school board.",,,,,,,,,,Lack of time to invest to study the standards,,,,Invest time to study and implement the standards,,,Feature the standards in regular school and district reports,Adapt existing lesson plans to incorporate the standards,,,Attend professional learning opportunities,,,AASL Knowledge Quest magazine,,,AASL Publications,,,Self-directed training,,,Attend webinars and online learning events,Access my personal learning networks,Access my social media networks,,Excellent,,They need to be shorter and easier to navigate.,35-44,Post-graduate degree,,State school librarian certification,,,,,,,Masters degree in Education with a focus on School Librarianship,10-14 years,5-9 years,Virginia,,,,,English,,No,White,,Employed full-time,,"$200,000 or more",
114466309097,428602709,2023-11-17 07:24:55,2023-11-17 10:58:45,,,,,,Certified / licensed school librarian,Elementary school,,,,,,,,,Elementary school librarians and Adjunct professor at a university,Public school,,,,,6,3,2,4,7,1,5,8,,American Association of School Librarians (AASL),,Your state library association,Your state school library association,,,International Society for Technology in Education (ISTE),Future Ready Schools/ Future Ready Librarians Framework,Common Core State Standards Initiative (CCSS),National Council of Teachers of English (NCTE),,National Council for the Social Studies (NCSS),Next Generation Science Standards (NGSS),,,,,Yes,Very valuable,Yes,"Yes, I purchased the book.","Yes, I use them in conjunction with other standards.",,,,,,,,"I own a copy of the book publication National School Library Standards for Learners, School Librarians, and School Libraries.",,,,I am using the downloadable framework for learners and materials from the AASL Standards web portal.,I use the AASL Standards Frameworks poster.,,Very familiar,Good,,3,2,3,2,2,2,2,2,2,3,I like to align it with other standards that are more narrow in focus depending upon what I am teaching in practice. The above publications are very broad.,I like to align it with other standards that are more narrow in focus depending upon what I am teaching in practice. The above publications are very broad.,Describes completely,Describes completely,Describes completely,2,2,Describes completely,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Sometimes,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very well,Very well,Very well,Very well,Very well,Very well,Very well,Sometimes,Sometimes,Sometimes,All the time,All the time,All the time,All the time,All the time,All the time,Rarely,Rarely,Rarely,Rarely,Not very helpful,Somewhat helpful,Not very helpful,Not very helpful,Somewhat helpful,Not helpful at all,Not very helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Not very helpful,Not very helpful,Not very helpful,"I truly believe aside from very broad general standards- specific skills by grade level K-12 should be part of the school library standards. In this way, it would provide concrete skills which school librarians have the responsibility to teach to create the best outcomes for students across the United States. ",,"I General, I do not need to use these standards, because my reputation as an expert librarian across the district stands for itself. However, it important to have them for many reasons as we all know.   I would like to have specific skills curriculum map for grades K-12 standardized for all school librarians across the United States.",,,,,,,,,,,,,They are very general and not specific enough.,Invest time to study and implement the standards,Teach the standards to other school librarians,Advocate the importance of school library standards,Feature the standards in regular school and district reports,Adapt existing lesson plans to incorporate the standards,Collaborate with other educators on new lesson plans and instruction,Develop tools that align with or integrate the standards,Attend professional learning opportunities,Collaborate with stakeholders to develop custom curriculum,Worked on the Standards Committee one year.,AASL Knowledge Quest magazine,AASL National Conference,AASL e-Learning,AASL Publications,,State association training,Self-directed training,"Expand personal learning by leading local, state, or national trainings for others","Attend workshops at the local, state, or national level",Attend webinars and online learning events,Access my personal learning networks,Access my social media networks,Presenting skills with standards for K-12,Good,,The are wonderful advocacy tools and supports. In order to make sure administrators understand out role it would be very beneficial to tie in specific K-12 skills students need to learn.,55-64,Post-graduate degree,,State school librarian certification,Masters of Library Science from an ALA-accredited program,,Doctorate degree,,,,,15-19 years,15-19 years,New York,,,,,English,,Prefer not to answer,Prefer not to answer,,Employed full-time,,"$100,000 to less than $150,000",
114458108086,428602709,2023-11-08 06:39:34,2023-11-17 10:56:34,,,,,,Certified / licensed school librarian,Elementary school,,,,,,,,,,Public school,,,,,8,5,4,3,2,1,6,7,,American Association of School Librarians (AASL),,Your state library association,Your state school library association,,Your state education agency / Department of Education,,,,,,,,,,,,Yes,Somewhat valuable,Yes,"Yes, it was purchased for me by my district or other organization.","Yes, I use them in conjunction with other standards.",,,,,,,,"I own a copy of the book publication National School Library Standards for Learners, School Librarians, and School Libraries.",,,,,I use the AASL Standards Frameworks poster.,,Somewhat familiar,Good,,3,3,4,3,2,2,3,3,2,3,,,3,3,3,3,3,3,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,All the time,Rarely,All the time,All the time,All the time,All the time,All the time,All the time,Not very helpful,Not very helpful,Not very helpful,Not very helpful,Not very helpful,Not very helpful,Not very helpful,Not very helpful,Not very helpful,Not very helpful,Not very helpful,Not very helpful,Not very helpful,,,,,,Translating standards into lesson plans,,Understanding how to measure success for school librarians,,,,,Lack of time to invest to study the standards,Lack of time for collaboration,,,,,,,Adapt existing lesson plans to incorporate the standards,,,Attend professional learning opportunities,,,,,,,School district training,,,,"Attend workshops at the local, state, or national level",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114466507125,428602709,2023-11-17 10:52:20,2023-11-17 10:56:08,,,,,,Certified / licensed school librarian,,Middle school or junior high school,,,,,,,,,Public school,,,,,7,5,4,3,2,1,6,8,,American Association of School Librarians (AASL),American Library Association (ALA),Your state library association,,Your state library,Your state education agency / Department of Education,International Society for Technology in Education (ISTE),Future Ready Schools/ Future Ready Librarians Framework,Common Core State Standards Initiative (CCSS),,,,,,,,,Yes,Very valuable,Yes,"Yes, I purchased the book.","Yes, I use them in conjunction with other standards.",,,,,,,,"I own a copy of the book publication National School Library Standards for Learners, School Librarians, and School Libraries.",,,,I am using the downloadable framework for learners and materials from the AASL Standards web portal.,I use the AASL Standards Frameworks poster.,,Somewhat familiar,Good,,3,2,3,3,3,2,2,2,2,3,,,2,3,2,3,2,3,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114466493592,428602709,2023-11-17 10:36:51,2023-11-17 10:55:34,,,,,,Certified / licensed school librarian,,Middle school or junior high school,,,,,,,,,Public school,,,,,7,6,3,2,4,1,5,8,,American Association of School Librarians (AASL),American Library Association (ALA),Your state library association,Your state school library association,Your state library,Your state education agency / Department of Education,International Society for Technology in Education (ISTE),,,,,,,Council for the Accreditation of Educator Preparation (CAEP- formerly NCATE),,,,No,Somewhat valuable,Yes,"Yes, it was purchased for me by my district or other organization.","Yes, I use them in conjunction with other standards.",,,,,,,,"I own a copy of the book publication National School Library Standards for Learners, School Librarians, and School Libraries.",,,,I am using the downloadable framework for learners and materials from the AASL Standards web portal.,,,Very familiar,Good,,Describes completely,Describes completely,3,3,3,3,Describes completely,Describes completely,Describes completely,Describes completely,I use it as a framework... foundation,,3,2,3,3,2,2,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Sometimes,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114466504160,428602709,2023-11-17 10:48:30,2023-11-17 10:53:11,,,,,,Certified / licensed school librarian,Elementary school,,,,,,,,,,Public school,,,,,6,5,1,2,4,3,7,8,,American Association of School Librarians (AASL),,,Your state school library association,Your state library,,International Society for Technology in Education (ISTE),Future Ready Schools/ Future Ready Librarians Framework,,,,,,,,,,Yes,Somewhat valuable,Yes,"Yes, I purchased the book.","No, I use other standards in my professional practice (please specify).",I use our district standards which are based on our state standards,I am expected to use these standards by my school district.,,,,,,,,,,,,,Not at all familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114466501003,428602709,2023-11-17 10:45:24,2023-11-17 10:48:48,,,,,,School library supervisor,,,High school,,,,,,,,,Private school,,,,7,1,5,2,6,3,4,8,,American Association of School Librarians (AASL),American Library Association (ALA),Your state library association,Your state school library association,,,,,,,,,,,,,,No,,Don't recall,No,"No, I do not use standards to shape my practice.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114466448749,428602709,2023-11-17 09:45:02,2023-11-17 10:36:23,,,,,,Certified / licensed school librarian,Elementary school,Middle school or junior high school,High school,Multiple buildings,,,,,,,Public school,,,,,6,7,5,3,2,1,4,8,,American Association of School Librarians (AASL),American Library Association (ALA),Your state library association,Your state school library association,,,International Society for Technology in Education (ISTE),Future Ready Schools/ Future Ready Librarians Framework,,,,,,,,,,No,,Yes,No,"Yes, I use them in conjunction with other standards.",,,,,,,,,,,I plan to purchase the book but haven’t gotten around to it yet.,I am using the downloadable framework for learners and materials from the AASL Standards web portal.,I use the AASL Standards Frameworks poster.,,Somewhat familiar,Good,,4,3,5,4,2,3,3,2,2,2,I do not have the book.,"I find that the focus on these standards is primarily on the library and digital information and digital information literacy skills development. Last time I checked, we still live in a physical world with physical libraries and books. Students still need to learn how to find materials independently in these physical spaces and I feel as though these standards forget about that (along with many other sets of standards for school libraries). We need to teach students how to function in a physical library AND also teach them how to function in the digital realm of information retrieval. My students are lost after looking up a book in the digital catalog if I don't first teach them how to locate physical books on the library shelves.",Describes completely,Describes completely,2,3,Describes completely,2,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Sometimes,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not familiar with this,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,,,,Translating standards into lesson plans,,,Understanding how to measure success for school libraries,Accessing the standards,,,,,,,,,Advocate the importance of school library standards,,,Collaborate with other educators on new lesson plans and instruction,,Attend professional learning opportunities,,,,,,,School district training,State association training,,,"Attend workshops at the local, state, or national level",,Access my personal learning networks,Access my social media networks,,Good,,,35-44,Post-graduate degree,,State school librarian certification,Masters of Library Science from an ALA-accredited program,,,,,,,15-19 years,15-19 years,Wisconsin,,,,,English,,No,White,,Employed full-time,,"$75,000 to less than $100,000",
114466437580,428602709,2023-11-17 09:35:04,2023-11-17 10:35:50,,,,,,Certified / licensed school librarian,,Middle school or junior high school,High school,Multiple buildings,,,,,,,Public school,,,,,4,5,1,3,7,2,6,8,,American Association of School Librarians (AASL),American Library Association (ALA),,Your state school library association,,Your state education agency / Department of Education,,,Common Core State Standards Initiative (CCSS),National Council of Teachers of English (NCTE),,,,,National Board for Professional Teaching Standards (NBPTS),,,Yes,Somewhat valuable,Yes,"Yes, I purchased the book.","No, I do not use standards to shape my practice.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114466462114,428602709,2023-11-17 10:00:38,2023-11-17 10:30:39,,,,,,Certified / licensed school librarian,,,High school,,,,,,,,Public school,,,,,5,7,4,1,3,2,6,8,,American Association of School Librarians (AASL),American Library Association (ALA),,Your state school library association,,,International Society for Technology in Education (ISTE),,,National Council of Teachers of English (NCTE),,,,,,,,Yes,Somewhat valuable,Yes,"Yes, it was purchased for me by my district or other organization.","Yes, I use them in conjunction with other standards.",,,,,,,,"I own a copy of the book publication National School Library Standards for Learners, School Librarians, and School Libraries.",,,,,,,Very familiar,Excellent,,Describes completely,Describes completely,Describes completely,Describes completely,2,Describes completely,Describes completely,Describes completely,2,4,"High expections, great examples, love the charts and tables. I use it very often when creating lessons and writing reports","It is dense (which is good) and sometimes difficult to locate exactly what I'm going for. This may not be a big deal for others, however, I'm troubled with ADD. I think a different color scheme and dyslexic type face may help.",2,Describes completely,2,Describes completely,Describes completely,2,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,All the time,Very useful,Very useful,Somewhat useful,Somewhat useful,Very useful,Very useful,Very useful,Very useful,Somewhat useful,Very useful,Not very useful,Not very useful,Not very useful,Not useful at all,Not useful at all,Somewhat useful,Very useful,Very useful,Not very useful,Not very useful,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Not very well,Somewhat,Sometimes,Sometimes,Rarely,All the time,All the time,All the time,All the time,All the time,All the time,All the time,All the time,All the time,All the time,Somewhat helpful,Not very helpful,Not very helpful,Not very helpful,Somewhat helpful,Very helpful,Not very helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Not helpful at all,Very helpful,,"somehow addressing social media, media biases, dis/misinformation, information access...","I use it for my in school lessons and have, at times, refered to it in my online curriculum for teacher PD",,,,,,,,,Lack of support from others,,Lack of time for collaboration,Lack of funding,,,,,,Adapt existing lesson plans to incorporate the standards,Collaborate with other educators on new lesson plans and instruction,Develop tools that align with or integrate the standards,,Collaborate with stakeholders to develop custom curriculum,,AASL Knowledge Quest magazine,,,,,,Self-directed training,,,,,,,Excellent,,none,55-64,Post-graduate degree,,State school librarian certification,Masters of Library Science from an ALA-accredited program,,,,,Master degree in school administration,,15-19 years,15-19 years,Virginia,,,,,English,,No,White,,Employed full-time,,"$75,000 to less than $100,000",no
114466412758,428602709,2023-11-17 09:09:26,2023-11-17 10:17:30,,,,,,Certified / licensed school librarian,,Middle school or junior high school,,,,,,,,,Public school,,,,,1,2,3,4,5,6,7,8,,American Association of School Librarians (AASL),,,Your state school library association,,,International Society for Technology in Education (ISTE),Future Ready Schools/ Future Ready Librarians Framework,Common Core State Standards Initiative (CCSS),,,,Next Generation Science Standards (NGSS),,,,,Yes,Very valuable,Yes,"Yes, it was purchased for me by my district or other organization.","Yes, I use them in conjunction with other standards.",,,,,,,,,,,,I am using the downloadable framework for learners and materials from the AASL Standards web portal.,,,Very familiar,Good,,2,3,3,3,3,3,3,5,3,3,I like that it was done to support us. ,"It is so hard to read! The print is so tiny. Portrait orientation does not work, wish it was landscape and font was bigger. Also wish that it was available as a crosswalk with ISTE,  or CCSS.",2,Describes completely,Describes completely,3,Describes completely,Describes completely,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,All the time,Sometimes,Sometimes,All the time,All the time,All the time,All the time,All the time,All the time,All the time,All the time,All the time,All the time,Very helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Very helpful,Very helpful,Very helpful,Very helpful,Somewhat helpful,Very helpful,Somewhat helpful,Very helpful,,"There should be crosswalks showing how the standards align or overlap with other standards we are being also asked to implement (ISTE, CCSS) and collaborate on with core subject  areas.",I refer to them to support my decisions for why I do what I do in the library when discussing my plan for the library with administration.,,Understanding how to adapt standards to local curriculum,,,,,,Demonstrating alignment to content-area standards,,,,,,,,,,,Collaborate with other educators on new lesson plans and instruction,,Attend professional learning opportunities,,,,,,,,,,,"Attend workshops at the local, state, or national level",,,,,Fair,The publication could be made available for free to ensure that it is accessible to all librarians. ,The local BOCES did a great job of hosting PD about the standards. Additionally if we could have all gotten free copies to use and refer to that would be helpful.,45-54,Post-graduate degree,,,Masters of Library Science from an ALA-accredited program,,,,,,,5-9 years,5-9 years,New York,,,,,English,,No,White,,Employed full-time,,"$75,000 to less than $100,000",
114466470298,428602709,2023-11-17 10:11:09,2023-11-17 10:11:58,,,,,,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114466459266,428602709,2023-11-17 09:58:47,2023-11-17 10:05:23,,,,,,Certified / licensed school librarian,Elementary school,,,,,,,,,,Public school,,,,,5,6,4,2,3,1,7,8,,American Association of School Librarians (AASL),American Library Association (ALA),,Your state school library association,,,,Future Ready Schools/ Future Ready Librarians Framework,,,,,,,,,county library association,No,,Yes,"Yes, it was purchased for me by my district or other organization.","Yes, I use them in conjunction with other standards.",,,,,,,,"I own a copy of the book publication National School Library Standards for Learners, School Librarians, and School Libraries.",,,,I am using the downloadable framework for learners and materials from the AASL Standards web portal.,,,Not too familiar,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114466431564,428602709,2023-11-17 09:28:55,2023-11-17 10:01:00,,,,,,Certified / licensed school librarian,,,High school,,,,,,,,Public school,,,,,6,2,3,4,5,1,7,8,,American Association of School Librarians (AASL),,,,,,International Society for Technology in Education (ISTE),,,,,,,,,,,Yes,Somewhat valuable,Yes,"Yes, I purchased the book.","No, I use other standards in my professional practice (please specify).",The district has decided to focus on ISTE not AASL (but I use AASL when I have an instructional role- current role is study hall supervisor,,,These standards feel more accessible to me.,I have prior experience with these standards.,,,,,,,,,,Somewhat familiar,Good,,4,4,4,4,4,4,4,4,4,4,"I havn't used it in years, but I remember liking it","Haven't used it, so I can't offer an opinion",4,4,4,4,4,4,Somewhat agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Not very helpful,Not very helpful,Not very helpful,Not very helpful,Not very helpful,Not very helpful,Not very helpful,Not very helpful,Not very helpful,Not very helpful,Not very helpful,Not very helpful,Not very helpful,My district ignores them,My school has not recovered back to pre-covid and my sense is that they never will pay attention to library standards even thou CT has adopted them- they favor ISTE and tech ,I don't,,,,,,,,,Lack of support from others,,Lack of time for collaboration,,district ignores standards,Invest time to study and implement the standards,,,,Adapt existing lesson plans to incorporate the standards,,Develop tools that align with or integrate the standards,Attend professional learning opportunities,,require them!,AASL Knowledge Quest magazine,,,AASL Publications,,,Self-directed training,,,,,,,Poor,I think it needs to be required at state level- CT school districts have the freedom to just ignore ,training,55-64,Post-graduate degree,,State school librarian certification,,,Doctorate degree,,,,,25-29 years,10-14 years,Connecticut,,,,,English,,No,White,,Employed full-time,,"$100,000 to less than $150,000",We need national standards across all states
114466456337,428602709,2023-11-17 09:55:42,2023-11-17 09:59:53,,,,,,Certified / licensed school librarian,Elementary school,,,,,,,,,,Public school,,,,,6,5,3,4,2,1,7,8,,American Association of School Librarians (AASL),,Your state library association,Your state school library association,,,International Society for Technology in Education (ISTE),,Common Core State Standards Initiative (CCSS),,,,,,,,,No,,Yes,"Yes, I purchased the book.","Yes, I use them in conjunction with other standards.",,,,,,,,"I own a copy of the book publication National School Library Standards for Learners, School Librarians, and School Libraries.",,,,,,,Very familiar,Good,,Describes completely,2,3,2,3,5,4,2,2,4,,,5,3,2,2,2,3,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Sometimes,Somewhat useful,Somewhat useful,Somewhat useful,Somewhat useful,Very useful,Very useful,Somewhat useful,Not very useful,Not very useful,Not very useful,Not very useful,Not very useful,Not very useful,Not very useful,Not very useful,Somewhat useful,Somewhat useful,Somewhat useful,Somewhat useful,Somewhat useful,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Very well,Somewhat,All the time,Sometimes,Sometimes,All the time,Sometimes,All the time,All the time,All the time,All the time,All the time,All the time,All the time,All the time,Somewhat helpful,Not very helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Not very helpful,Not very helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,,Understanding how to implement the standards,,,,,,,,,,,,,Invest time to study and implement the standards,Teach the standards to other school librarians,Advocate the importance of school library standards,,,,,Attend professional learning opportunities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
